Territory X Date,target,cases,Territory,Date,Continent
Italy X 3/4/20,107,3089,Italy,3/4/2020,Europe
Italy X 3/5/20,148,3858,Italy,3/5/2020,Europe
Italy X 3/6/20,197,4636,Italy,3/6/2020,Europe
Italy X 3/7/20,233,5883,Italy,3/7/2020,Europe
Italy X 3/8/20,366,7375,Italy,3/8/2020,Europe
Italy X 3/9/20,463,9172,Italy,3/9/2020,Europe
Italy X 3/10/20,631,10149,Italy,3/10/2020,Europe
Italy X 3/11/20,827,12462,Italy,3/11/2020,Europe
Italy X 3/12/20,827,12462,Italy,3/12/2020,Europe
Jamaica X 1/22/20,0,0,Jamaica,1/22/2020,North America
Jamaica X 1/23/20,0,0,Jamaica,1/23/2020,North America
Jamaica X 1/24/20,0,0,Jamaica,1/24/2020,North America
Jamaica X 1/25/20,0,0,Jamaica,1/25/2020,North America
Jamaica X 1/26/20,0,0,Jamaica,1/26/2020,North America
Jamaica X 1/27/20,0,0,Jamaica,1/27/2020,North America
Jamaica X 1/28/20,0,0,Jamaica,1/28/2020,North America
Jamaica X 1/29/20,0,0,Jamaica,1/29/2020,North America
Jamaica X 1/30/20,0,0,Jamaica,1/30/2020,North America
Jamaica X 1/31/20,0,0,Jamaica,1/31/2020,North America
Jamaica X 2/1/20,0,0,Jamaica,2/1/2020,North America
Jamaica X 2/2/20,0,0,Jamaica,2/2/2020,North America
Jamaica X 2/3/20,0,0,Jamaica,2/3/2020,North America
Jamaica X 2/4/20,0,0,Jamaica,2/4/2020,North America
Jamaica X 2/5/20,0,0,Jamaica,2/5/2020,North America
Jamaica X 2/6/20,0,0,Jamaica,2/6/2020,North America
Jamaica X 2/7/20,0,0,Jamaica,2/7/2020,North America
Jamaica X 2/8/20,0,0,Jamaica,2/8/2020,North America
Jamaica X 2/9/20,0,0,Jamaica,2/9/2020,North America
Jamaica X 2/10/20,0,0,Jamaica,2/10/2020,North America
Jamaica X 2/11/20,0,0,Jamaica,2/11/2020,North America
Jamaica X 2/12/20,0,0,Jamaica,2/12/2020,North America
Jamaica X 2/13/20,0,0,Jamaica,2/13/2020,North America
Jamaica X 2/14/20,0,0,Jamaica,2/14/2020,North America
Jamaica X 2/15/20,0,0,Jamaica,2/15/2020,North America
Jamaica X 2/16/20,0,0,Jamaica,2/16/2020,North America
Jamaica X 2/17/20,0,0,Jamaica,2/17/2020,North America
Jamaica X 2/18/20,0,0,Jamaica,2/18/2020,North America
Jamaica X 2/19/20,0,0,Jamaica,2/19/2020,North America
Jamaica X 2/20/20,0,0,Jamaica,2/20/2020,North America
Jamaica X 2/21/20,0,0,Jamaica,2/21/2020,North America
Jamaica X 2/22/20,0,0,Jamaica,2/22/2020,North America
Jamaica X 2/23/20,0,0,Jamaica,2/23/2020,North America
Jamaica X 2/24/20,0,0,Jamaica,2/24/2020,North America
Jamaica X 2/25/20,0,0,Jamaica,2/25/2020,North America
Jamaica X 2/26/20,0,0,Jamaica,2/26/2020,North America
Jamaica X 2/27/20,0,0,Jamaica,2/27/2020,North America
Jamaica X 2/28/20,0,0,Jamaica,2/28/2020,North America
Jamaica X 2/29/20,0,0,Jamaica,2/29/2020,North America
Jamaica X 3/1/20,0,0,Jamaica,3/1/2020,North America
Jamaica X 3/2/20,0,0,Jamaica,3/2/2020,North America
Jamaica X 3/3/20,0,0,Jamaica,3/3/2020,North America
Jamaica X 3/4/20,0,0,Jamaica,3/4/2020,North America
Jamaica X 3/5/20,0,0,Jamaica,3/5/2020,North America
Jamaica X 3/6/20,0,0,Jamaica,3/6/2020,North America
Jamaica X 3/7/20,0,0,Jamaica,3/7/2020,North America
Jamaica X 3/8/20,0,0,Jamaica,3/8/2020,North America
Jamaica X 3/9/20,0,0,Jamaica,3/9/2020,North America
Jamaica X 3/10/20,0,0,Jamaica,3/10/2020,North America
Jamaica X 3/11/20,0,1,Jamaica,3/11/2020,North America
Jamaica X 3/12/20,0,2,Jamaica,3/12/2020,North America
Japan X 1/22/20,0,2,Japan,1/22/2020,Asia
Japan X 1/23/20,0,1,Japan,1/23/2020,Asia
Japan X 1/24/20,0,2,Japan,1/24/2020,Asia
Japan X 1/25/20,0,2,Japan,1/25/2020,Asia
Japan X 1/26/20,0,4,Japan,1/26/2020,Asia
Japan X 1/27/20,0,4,Japan,1/27/2020,Asia
Japan X 1/28/20,0,7,Japan,1/28/2020,Asia
Japan X 1/29/20,0,7,Japan,1/29/2020,Asia
Japan X 1/30/20,0,11,Japan,1/30/2020,Asia
Japan X 1/31/20,0,15,Japan,1/31/2020,Asia
Japan X 2/1/20,0,20,Japan,2/1/2020,Asia
Japan X 2/2/20,0,20,Japan,2/2/2020,Asia
Japan X 2/3/20,0,20,Japan,2/3/2020,Asia
Japan X 2/4/20,0,22,Japan,2/4/2020,Asia
Japan X 2/5/20,0,22,Japan,2/5/2020,Asia
Japan X 2/6/20,0,45,Japan,2/6/2020,Asia
Japan X 2/7/20,0,25,Japan,2/7/2020,Asia
Japan X 2/8/20,0,25,Japan,2/8/2020,Asia
Japan X 2/9/20,0,26,Japan,2/9/2020,Asia
Japan X 2/10/20,0,26,Japan,2/10/2020,Asia
Japan X 2/11/20,0,26,Japan,2/11/2020,Asia
Japan X 2/12/20,0,28,Japan,2/12/2020,Asia
Japan X 2/13/20,1,28,Japan,2/13/2020,Asia
Japan X 2/14/20,1,29,Japan,2/14/2020,Asia
Japan X 2/15/20,1,43,Japan,2/15/2020,Asia
Japan X 2/16/20,1,59,Japan,2/16/2020,Asia
Japan X 2/17/20,1,66,Japan,2/17/2020,Asia
Japan X 2/18/20,1,74,Japan,2/18/2020,Asia
Japan X 2/19/20,1,84,Japan,2/19/2020,Asia
Japan X 2/20/20,1,94,Japan,2/20/2020,Asia
Japan X 2/21/20,1,105,Japan,2/21/2020,Asia
Japan X 2/22/20,1,122,Japan,2/22/2020,Asia
Japan X 2/23/20,1,147,Japan,2/23/2020,Asia
Japan X 2/24/20,1,159,Japan,2/24/2020,Asia
Japan X 2/25/20,1,170,Japan,2/25/2020,Asia
Japan X 2/26/20,2,189,Japan,2/26/2020,Asia
Japan X 2/27/20,4,214,Japan,2/27/2020,Asia
Japan X 2/28/20,4,228,Japan,2/28/2020,Asia
Japan X 2/29/20,5,241,Japan,2/29/2020,Asia
Japan X 3/1/20,6,256,Japan,3/1/2020,Asia
Japan X 3/2/20,6,274,Japan,3/2/2020,Asia
Japan X 3/3/20,6,293,Japan,3/3/2020,Asia
Japan X 3/4/20,6,331,Japan,3/4/2020,Asia
Japan X 3/5/20,6,360,Japan,3/5/2020,Asia
Japan X 3/6/20,6,420,Japan,3/6/2020,Asia
Japan X 3/7/20,6,461,Japan,3/7/2020,Asia
Japan X 3/8/20,6,502,Japan,3/8/2020,Asia
Japan X 3/9/20,10,511,Japan,3/9/2020,Asia
Japan X 3/10/20,10,581,Japan,3/10/2020,Asia
Japan X 3/11/20,15,639,Japan,3/11/2020,Asia
Japan X 3/12/20,16,639,Japan,3/12/2020,Asia
Jordan X 1/22/20,0,0,Jordan,1/22/2020,Asia
Jordan X 1/23/20,0,0,Jordan,1/23/2020,Asia
Jordan X 1/24/20,0,0,Jordan,1/24/2020,Asia
Jordan X 1/25/20,0,0,Jordan,1/25/2020,Asia
Jordan X 1/26/20,0,0,Jordan,1/26/2020,Asia
Jordan X 1/27/20,0,0,Jordan,1/27/2020,Asia
Jordan X 1/28/20,0,0,Jordan,1/28/2020,Asia
Jordan X 1/29/20,0,0,Jordan,1/29/2020,Asia
Jordan X 1/30/20,0,0,Jordan,1/30/2020,Asia
Jordan X 1/31/20,0,0,Jordan,1/31/2020,Asia
Jordan X 2/1/20,0,0,Jordan,2/1/2020,Asia
Jordan X 2/2/20,0,0,Jordan,2/2/2020,Asia
Jordan X 2/3/20,0,0,Jordan,2/3/2020,Asia
Jordan X 2/4/20,0,0,Jordan,2/4/2020,Asia
Jordan X 2/5/20,0,0,Jordan,2/5/2020,Asia
Jordan X 2/6/20,0,0,Jordan,2/6/2020,Asia
Jordan X 2/7/20,0,0,Jordan,2/7/2020,Asia
Jordan X 2/8/20,0,0,Jordan,2/8/2020,Asia
Jordan X 2/9/20,0,0,Jordan,2/9/2020,Asia
Jordan X 2/10/20,0,0,Jordan,2/10/2020,Asia
Jordan X 2/11/20,0,0,Jordan,2/11/2020,Asia
Jordan X 2/12/20,0,0,Jordan,2/12/2020,Asia
Jordan X 2/13/20,0,0,Jordan,2/13/2020,Asia
Jordan X 2/14/20,0,0,Jordan,2/14/2020,Asia
Jordan X 2/15/20,0,0,Jordan,2/15/2020,Asia
Jordan X 2/16/20,0,0,Jordan,2/16/2020,Asia
Jordan X 2/17/20,0,0,Jordan,2/17/2020,Asia
Jordan X 2/18/20,0,0,Jordan,2/18/2020,Asia
Jordan X 2/19/20,0,0,Jordan,2/19/2020,Asia
Jordan X 2/20/20,0,0,Jordan,2/20/2020,Asia
Jordan X 2/21/20,0,0,Jordan,2/21/2020,Asia
Jordan X 2/22/20,0,0,Jordan,2/22/2020,Asia
Jordan X 2/23/20,0,0,Jordan,2/23/2020,Asia
Jordan X 2/24/20,0,0,Jordan,2/24/2020,Asia
Jordan X 2/25/20,0,0,Jordan,2/25/2020,Asia
Jordan X 2/26/20,0,0,Jordan,2/26/2020,Asia
Jordan X 2/27/20,0,0,Jordan,2/27/2020,Asia
Jordan X 2/28/20,0,0,Jordan,2/28/2020,Asia
Jordan X 2/29/20,0,0,Jordan,2/29/2020,Asia
Jordan X 3/1/20,0,0,Jordan,3/1/2020,Asia
Jordan X 3/2/20,0,0,Jordan,3/2/2020,Asia
Jordan X 3/3/20,0,1,Jordan,3/3/2020,Asia
Jordan X 3/4/20,0,1,Jordan,3/4/2020,Asia
Jordan X 3/5/20,0,1,Jordan,3/5/2020,Asia
Jordan X 3/6/20,0,1,Jordan,3/6/2020,Asia
Jordan X 3/7/20,0,1,Jordan,3/7/2020,Asia
Jordan X 3/8/20,0,1,Jordan,3/8/2020,Asia
Jordan X 3/9/20,0,1,Jordan,3/9/2020,Asia
Jordan X 3/10/20,0,1,Jordan,3/10/2020,Asia
Jordan X 3/11/20,0,1,Jordan,3/11/2020,Asia
Jordan X 3/12/20,0,1,Jordan,3/12/2020,Asia
Kazakhstan X 1/22/20,0,0,Kazakhstan,1/22/2020,Europe and Asia
Kazakhstan X 1/23/20,0,0,Kazakhstan,1/23/2020,Europe and Asia
Kazakhstan X 1/24/20,0,0,Kazakhstan,1/24/2020,Europe and Asia
Kazakhstan X 1/25/20,0,0,Kazakhstan,1/25/2020,Europe and Asia
Kazakhstan X 1/26/20,0,0,Kazakhstan,1/26/2020,Europe and Asia
Kazakhstan X 1/27/20,0,0,Kazakhstan,1/27/2020,Europe and Asia
Kazakhstan X 1/28/20,0,0,Kazakhstan,1/28/2020,Europe and Asia
Kazakhstan X 1/29/20,0,0,Kazakhstan,1/29/2020,Europe and Asia
Kazakhstan X 1/30/20,0,0,Kazakhstan,1/30/2020,Europe and Asia
Kazakhstan X 1/31/20,0,0,Kazakhstan,1/31/2020,Europe and Asia
Kazakhstan X 2/1/20,0,0,Kazakhstan,2/1/2020,Europe and Asia
Kazakhstan X 2/2/20,0,0,Kazakhstan,2/2/2020,Europe and Asia
Kazakhstan X 2/3/20,0,0,Kazakhstan,2/3/2020,Europe and Asia
Kazakhstan X 2/4/20,0,0,Kazakhstan,2/4/2020,Europe and Asia
Kazakhstan X 2/5/20,0,0,Kazakhstan,2/5/2020,Europe and Asia
Kazakhstan X 2/6/20,0,0,Kazakhstan,2/6/2020,Europe and Asia
Kazakhstan X 2/7/20,0,0,Kazakhstan,2/7/2020,Europe and Asia
Kazakhstan X 2/8/20,0,0,Kazakhstan,2/8/2020,Europe and Asia
Kazakhstan X 2/9/20,0,0,Kazakhstan,2/9/2020,Europe and Asia
Kazakhstan X 2/10/20,0,0,Kazakhstan,2/10/2020,Europe and Asia
Kazakhstan X 2/11/20,0,0,Kazakhstan,2/11/2020,Europe and Asia
Kazakhstan X 2/12/20,0,0,Kazakhstan,2/12/2020,Europe and Asia
Kazakhstan X 2/13/20,0,0,Kazakhstan,2/13/2020,Europe and Asia
Kazakhstan X 2/14/20,0,0,Kazakhstan,2/14/2020,Europe and Asia
Kazakhstan X 2/15/20,0,0,Kazakhstan,2/15/2020,Europe and Asia
Kazakhstan X 2/16/20,0,0,Kazakhstan,2/16/2020,Europe and Asia
Kazakhstan X 2/17/20,0,0,Kazakhstan,2/17/2020,Europe and Asia
Kazakhstan X 2/18/20,0,0,Kazakhstan,2/18/2020,Europe and Asia
Kazakhstan X 2/19/20,0,0,Kazakhstan,2/19/2020,Europe and Asia
Kazakhstan X 2/20/20,0,0,Kazakhstan,2/20/2020,Europe and Asia
Kazakhstan X 2/21/20,0,0,Kazakhstan,2/21/2020,Europe and Asia
Kazakhstan X 2/22/20,0,0,Kazakhstan,2/22/2020,Europe and Asia
Kazakhstan X 2/23/20,0,0,Kazakhstan,2/23/2020,Europe and Asia
Kazakhstan X 2/24/20,0,0,Kazakhstan,2/24/2020,Europe and Asia
Kazakhstan X 2/25/20,0,0,Kazakhstan,2/25/2020,Europe and Asia
Kazakhstan X 2/26/20,0,0,Kazakhstan,2/26/2020,Europe and Asia
Kazakhstan X 2/27/20,0,0,Kazakhstan,2/27/2020,Europe and Asia
Kazakhstan X 2/28/20,0,0,Kazakhstan,2/28/2020,Europe and Asia
Kazakhstan X 2/29/20,0,0,Kazakhstan,2/29/2020,Europe and Asia
Kazakhstan X 3/1/20,0,0,Kazakhstan,3/1/2020,Europe and Asia
Kazakhstan X 3/2/20,0,0,Kazakhstan,3/2/2020,Europe and Asia
Kazakhstan X 3/3/20,0,0,Kazakhstan,3/3/2020,Europe and Asia
Kazakhstan X 3/4/20,0,0,Kazakhstan,3/4/2020,Europe and Asia
Kazakhstan X 3/5/20,0,0,Kazakhstan,3/5/2020,Europe and Asia
Kazakhstan X 3/6/20,0,0,Kazakhstan,3/6/2020,Europe and Asia
Kazakhstan X 3/7/20,0,0,Kazakhstan,3/7/2020,Europe and Asia
Kazakhstan X 3/8/20,0,0,Kazakhstan,3/8/2020,Europe and Asia
Kazakhstan X 3/9/20,0,0,Kazakhstan,3/9/2020,Europe and Asia
Kazakhstan X 3/10/20,0,0,Kazakhstan,3/10/2020,Europe and Asia
Kazakhstan X 3/11/20,0,0,Kazakhstan,3/11/2020,Europe and Asia
Kazakhstan X 3/12/20,0,0,Kazakhstan,3/12/2020,Europe and Asia
Kenya X 1/22/20,0,0,Kenya,1/22/2020,Africa
Kenya X 1/23/20,0,0,Kenya,1/23/2020,Africa
Kenya X 1/24/20,0,0,Kenya,1/24/2020,Africa
Kenya X 1/25/20,0,0,Kenya,1/25/2020,Africa
Kenya X 1/26/20,0,0,Kenya,1/26/2020,Africa
Kenya X 1/27/20,0,0,Kenya,1/27/2020,Africa
Kenya X 1/28/20,0,0,Kenya,1/28/2020,Africa
Kenya X 1/29/20,0,0,Kenya,1/29/2020,Africa
Kenya X 1/30/20,0,0,Kenya,1/30/2020,Africa
Kenya X 1/31/20,0,0,Kenya,1/31/2020,Africa
Kenya X 2/1/20,0,0,Kenya,2/1/2020,Africa
Kenya X 2/2/20,0,0,Kenya,2/2/2020,Africa
Kenya X 2/3/20,0,0,Kenya,2/3/2020,Africa
Kenya X 2/4/20,0,0,Kenya,2/4/2020,Africa
Kenya X 2/5/20,0,0,Kenya,2/5/2020,Africa
Kenya X 2/6/20,0,0,Kenya,2/6/2020,Africa
Kenya X 2/7/20,0,0,Kenya,2/7/2020,Africa
Kenya X 2/8/20,0,0,Kenya,2/8/2020,Africa
Kenya X 2/9/20,0,0,Kenya,2/9/2020,Africa
Kenya X 2/10/20,0,0,Kenya,2/10/2020,Africa
Kenya X 2/11/20,0,0,Kenya,2/11/2020,Africa
Kenya X 2/12/20,0,0,Kenya,2/12/2020,Africa
Kenya X 2/13/20,0,0,Kenya,2/13/2020,Africa
Kenya X 2/14/20,0,0,Kenya,2/14/2020,Africa
Kenya X 2/15/20,0,0,Kenya,2/15/2020,Africa
Kenya X 2/16/20,0,0,Kenya,2/16/2020,Africa
Kenya X 2/17/20,0,0,Kenya,2/17/2020,Africa
Kenya X 2/18/20,0,0,Kenya,2/18/2020,Africa
Kenya X 2/19/20,0,0,Kenya,2/19/2020,Africa
Kenya X 2/20/20,0,0,Kenya,2/20/2020,Africa
Kenya X 2/21/20,0,0,Kenya,2/21/2020,Africa
Kenya X 2/22/20,0,0,Kenya,2/22/2020,Africa
Kenya X 2/23/20,0,0,Kenya,2/23/2020,Africa
Kenya X 2/24/20,0,0,Kenya,2/24/2020,Africa
Kenya X 2/25/20,0,0,Kenya,2/25/2020,Africa
Kenya X 2/26/20,0,0,Kenya,2/26/2020,Africa
Kenya X 2/27/20,0,0,Kenya,2/27/2020,Africa
Kenya X 2/28/20,0,0,Kenya,2/28/2020,Africa
Kenya X 2/29/20,0,0,Kenya,2/29/2020,Africa
Kenya X 3/1/20,0,0,Kenya,3/1/2020,Africa
Kenya X 3/2/20,0,0,Kenya,3/2/2020,Africa
Kenya X 3/3/20,0,0,Kenya,3/3/2020,Africa
Kenya X 3/4/20,0,0,Kenya,3/4/2020,Africa
Kenya X 3/5/20,0,0,Kenya,3/5/2020,Africa
Kenya X 3/6/20,0,0,Kenya,3/6/2020,Africa
Kenya X 3/7/20,0,0,Kenya,3/7/2020,Africa
Kenya X 3/8/20,0,0,Kenya,3/8/2020,Africa
Kenya X 3/9/20,0,0,Kenya,3/9/2020,Africa
Kenya X 3/10/20,0,0,Kenya,3/10/2020,Africa
Kenya X 3/11/20,0,0,Kenya,3/11/2020,Africa
Kenya X 3/12/20,0,0,Kenya,3/12/2020,Africa
Kiribati X 1/22/20,0,0,Kiribati,1/22/2020,Oceania
Kiribati X 1/23/20,0,0,Kiribati,1/23/2020,Oceania
Kiribati X 1/24/20,0,0,Kiribati,1/24/2020,Oceania
Kiribati X 1/25/20,0,0,Kiribati,1/25/2020,Oceania
Kiribati X 1/26/20,0,0,Kiribati,1/26/2020,Oceania
Kiribati X 1/27/20,0,0,Kiribati,1/27/2020,Oceania
Kiribati X 1/28/20,0,0,Kiribati,1/28/2020,Oceania
Kiribati X 1/29/20,0,0,Kiribati,1/29/2020,Oceania
Kiribati X 1/30/20,0,0,Kiribati,1/30/2020,Oceania
Kiribati X 1/31/20,0,0,Kiribati,1/31/2020,Oceania
Kiribati X 2/1/20,0,0,Kiribati,2/1/2020,Oceania
Kiribati X 2/2/20,0,0,Kiribati,2/2/2020,Oceania
Kiribati X 2/3/20,0,0,Kiribati,2/3/2020,Oceania
Kiribati X 2/4/20,0,0,Kiribati,2/4/2020,Oceania
Kiribati X 2/5/20,0,0,Kiribati,2/5/2020,Oceania
Kiribati X 2/6/20,0,0,Kiribati,2/6/2020,Oceania
Kiribati X 2/7/20,0,0,Kiribati,2/7/2020,Oceania
Kiribati X 2/8/20,0,0,Kiribati,2/8/2020,Oceania
Kiribati X 2/9/20,0,0,Kiribati,2/9/2020,Oceania
Kiribati X 2/10/20,0,0,Kiribati,2/10/2020,Oceania
Kiribati X 2/11/20,0,0,Kiribati,2/11/2020,Oceania
Kiribati X 2/12/20,0,0,Kiribati,2/12/2020,Oceania
Kiribati X 2/13/20,0,0,Kiribati,2/13/2020,Oceania
Kiribati X 2/14/20,0,0,Kiribati,2/14/2020,Oceania
Kiribati X 2/15/20,0,0,Kiribati,2/15/2020,Oceania
Kiribati X 2/16/20,0,0,Kiribati,2/16/2020,Oceania
Kiribati X 2/17/20,0,0,Kiribati,2/17/2020,Oceania
Kiribati X 2/18/20,0,0,Kiribati,2/18/2020,Oceania
Kiribati X 2/19/20,0,0,Kiribati,2/19/2020,Oceania
Kiribati X 2/20/20,0,0,Kiribati,2/20/2020,Oceania
Kiribati X 2/21/20,0,0,Kiribati,2/21/2020,Oceania
Kiribati X 2/22/20,0,0,Kiribati,2/22/2020,Oceania
Kiribati X 2/23/20,0,0,Kiribati,2/23/2020,Oceania
Kiribati X 2/24/20,0,0,Kiribati,2/24/2020,Oceania
Kiribati X 2/25/20,0,0,Kiribati,2/25/2020,Oceania
Kiribati X 2/26/20,0,0,Kiribati,2/26/2020,Oceania
Kiribati X 2/27/20,0,0,Kiribati,2/27/2020,Oceania
Kiribati X 2/28/20,0,0,Kiribati,2/28/2020,Oceania
Kiribati X 2/29/20,0,0,Kiribati,2/29/2020,Oceania
Kiribati X 3/1/20,0,0,Kiribati,3/1/2020,Oceania
Kiribati X 3/2/20,0,0,Kiribati,3/2/2020,Oceania
Kiribati X 3/3/20,0,0,Kiribati,3/3/2020,Oceania
Kiribati X 3/4/20,0,0,Kiribati,3/4/2020,Oceania
Kiribati X 3/5/20,0,0,Kiribati,3/5/2020,Oceania
Kiribati X 3/6/20,0,0,Kiribati,3/6/2020,Oceania
Kiribati X 3/7/20,0,0,Kiribati,3/7/2020,Oceania
Kiribati X 3/8/20,0,0,Kiribati,3/8/2020,Oceania
Kiribati X 3/9/20,0,0,Kiribati,3/9/2020,Oceania
Kiribati X 3/10/20,0,0,Kiribati,3/10/2020,Oceania
Kiribati X 3/11/20,0,0,Kiribati,3/11/2020,Oceania
Kiribati X 3/12/20,0,0,Kiribati,3/12/2020,Oceania
Kuwait X 1/22/20,0,0,Kuwait,1/22/2020,Asia
Kuwait X 1/23/20,0,0,Kuwait,1/23/2020,Asia
Kuwait X 1/24/20,0,0,Kuwait,1/24/2020,Asia
Kuwait X 1/25/20,0,0,Kuwait,1/25/2020,Asia
Kuwait X 1/26/20,0,0,Kuwait,1/26/2020,Asia
Kuwait X 1/27/20,0,0,Kuwait,1/27/2020,Asia
Kuwait X 1/28/20,0,0,Kuwait,1/28/2020,Asia
Kuwait X 1/29/20,0,0,Kuwait,1/29/2020,Asia
Kuwait X 1/30/20,0,0,Kuwait,1/30/2020,Asia
Kuwait X 1/31/20,0,0,Kuwait,1/31/2020,Asia
Kuwait X 2/1/20,0,0,Kuwait,2/1/2020,Asia
Kuwait X 2/2/20,0,0,Kuwait,2/2/2020,Asia
Kuwait X 2/3/20,0,0,Kuwait,2/3/2020,Asia
Kuwait X 2/4/20,0,0,Kuwait,2/4/2020,Asia
Kuwait X 2/5/20,0,0,Kuwait,2/5/2020,Asia
Kuwait X 2/6/20,0,0,Kuwait,2/6/2020,Asia
Kuwait X 2/7/20,0,0,Kuwait,2/7/2020,Asia
Kuwait X 2/8/20,0,0,Kuwait,2/8/2020,Asia
Kuwait X 2/9/20,0,0,Kuwait,2/9/2020,Asia
Kuwait X 2/10/20,0,0,Kuwait,2/10/2020,Asia
Kuwait X 2/11/20,0,0,Kuwait,2/11/2020,Asia
Kuwait X 2/12/20,0,0,Kuwait,2/12/2020,Asia
Kuwait X 2/13/20,0,0,Kuwait,2/13/2020,Asia
Kuwait X 2/14/20,0,0,Kuwait,2/14/2020,Asia
Kuwait X 2/15/20,0,0,Kuwait,2/15/2020,Asia
Kuwait X 2/16/20,0,0,Kuwait,2/16/2020,Asia
Kuwait X 2/17/20,0,0,Kuwait,2/17/2020,Asia
Kuwait X 2/18/20,0,0,Kuwait,2/18/2020,Asia
Kuwait X 2/19/20,0,0,Kuwait,2/19/2020,Asia
Kuwait X 2/20/20,0,0,Kuwait,2/20/2020,Asia
Kuwait X 2/21/20,0,0,Kuwait,2/21/2020,Asia
Kuwait X 2/22/20,0,0,Kuwait,2/22/2020,Asia
Kuwait X 2/23/20,0,0,Kuwait,2/23/2020,Asia
Kuwait X 2/24/20,0,1,Kuwait,2/24/2020,Asia
Kuwait X 2/25/20,0,11,Kuwait,2/25/2020,Asia
Kuwait X 2/26/20,0,26,Kuwait,2/26/2020,Asia
Kuwait X 2/27/20,0,43,Kuwait,2/27/2020,Asia
Kuwait X 2/28/20,0,45,Kuwait,2/28/2020,Asia
Kuwait X 2/29/20,0,45,Kuwait,2/29/2020,Asia
Kuwait X 3/1/20,0,45,Kuwait,3/1/2020,Asia
Kuwait X 3/2/20,0,56,Kuwait,3/2/2020,Asia
Kuwait X 3/3/20,0,56,Kuwait,3/3/2020,Asia
Kuwait X 3/4/20,0,56,Kuwait,3/4/2020,Asia
Kuwait X 3/5/20,0,58,Kuwait,3/5/2020,Asia
Kuwait X 3/6/20,0,58,Kuwait,3/6/2020,Asia
Kuwait X 3/7/20,0,61,Kuwait,3/7/2020,Asia
Kuwait X 3/8/20,0,64,Kuwait,3/8/2020,Asia
Kuwait X 3/9/20,0,64,Kuwait,3/9/2020,Asia
Kuwait X 3/10/20,0,69,Kuwait,3/10/2020,Asia
Kuwait X 3/11/20,0,72,Kuwait,3/11/2020,Asia
Kuwait X 3/12/20,0,80,Kuwait,3/12/2020,Asia
Kyrgyzstan X 1/22/20,0,0,Kyrgyzstan,1/22/2020,Asia
Kyrgyzstan X 1/23/20,0,0,Kyrgyzstan,1/23/2020,Asia
Kyrgyzstan X 1/24/20,0,0,Kyrgyzstan,1/24/2020,Asia
Kyrgyzstan X 1/25/20,0,0,Kyrgyzstan,1/25/2020,Asia
Kyrgyzstan X 1/26/20,0,0,Kyrgyzstan,1/26/2020,Asia
Kyrgyzstan X 1/27/20,0,0,Kyrgyzstan,1/27/2020,Asia
Kyrgyzstan X 1/28/20,0,0,Kyrgyzstan,1/28/2020,Asia
Kyrgyzstan X 1/29/20,0,0,Kyrgyzstan,1/29/2020,Asia
Kyrgyzstan X 1/30/20,0,0,Kyrgyzstan,1/30/2020,Asia
Kyrgyzstan X 1/31/20,0,0,Kyrgyzstan,1/31/2020,Asia
Kyrgyzstan X 2/1/20,0,0,Kyrgyzstan,2/1/2020,Asia
Kyrgyzstan X 2/2/20,0,0,Kyrgyzstan,2/2/2020,Asia
Kyrgyzstan X 2/3/20,0,0,Kyrgyzstan,2/3/2020,Asia
Kyrgyzstan X 2/4/20,0,0,Kyrgyzstan,2/4/2020,Asia
Kyrgyzstan X 2/5/20,0,0,Kyrgyzstan,2/5/2020,Asia
Kyrgyzstan X 2/6/20,0,0,Kyrgyzstan,2/6/2020,Asia
Kyrgyzstan X 2/7/20,0,0,Kyrgyzstan,2/7/2020,Asia
Kyrgyzstan X 2/8/20,0,0,Kyrgyzstan,2/8/2020,Asia
Kyrgyzstan X 2/9/20,0,0,Kyrgyzstan,2/9/2020,Asia
Kyrgyzstan X 2/10/20,0,0,Kyrgyzstan,2/10/2020,Asia
Kyrgyzstan X 2/11/20,0,0,Kyrgyzstan,2/11/2020,Asia
Kyrgyzstan X 2/12/20,0,0,Kyrgyzstan,2/12/2020,Asia
Kyrgyzstan X 2/13/20,0,0,Kyrgyzstan,2/13/2020,Asia
Kyrgyzstan X 2/14/20,0,0,Kyrgyzstan,2/14/2020,Asia
Kyrgyzstan X 2/15/20,0,0,Kyrgyzstan,2/15/2020,Asia
Kyrgyzstan X 2/16/20,0,0,Kyrgyzstan,2/16/2020,Asia
Kyrgyzstan X 2/17/20,0,0,Kyrgyzstan,2/17/2020,Asia
Kyrgyzstan X 2/18/20,0,0,Kyrgyzstan,2/18/2020,Asia
Kyrgyzstan X 2/19/20,0,0,Kyrgyzstan,2/19/2020,Asia
Kyrgyzstan X 2/20/20,0,0,Kyrgyzstan,2/20/2020,Asia
Kyrgyzstan X 2/21/20,0,0,Kyrgyzstan,2/21/2020,Asia
Kyrgyzstan X 2/22/20,0,0,Kyrgyzstan,2/22/2020,Asia
Kyrgyzstan X 2/23/20,0,0,Kyrgyzstan,2/23/2020,Asia
Kyrgyzstan X 2/24/20,0,0,Kyrgyzstan,2/24/2020,Asia
Kyrgyzstan X 2/25/20,0,0,Kyrgyzstan,2/25/2020,Asia
Kyrgyzstan X 2/26/20,0,0,Kyrgyzstan,2/26/2020,Asia
Kyrgyzstan X 2/27/20,0,0,Kyrgyzstan,2/27/2020,Asia
